consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cap,,,,,,0,22,22,30,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,map,,,,,,0,23,23,43,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,MONTH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,pencil,,,,,,0,24,24,29,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,DUDE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,bench,,,,,,0,25,25,17,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,POLICY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,calendar,,,,,,0,26,26,22,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,peg,,,,,,0,27,27,53,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,ring,,,,,,0,28,28,50,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,stool,,,,,,0,29,29,16,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,crown,,,,,,0,30,30,35,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,wheel,,,,,,0,31,31,13,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,bolt,,,,,,0,32,32,57,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,gorilla,,,,,,0,33,33,0,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,aeroplane,,,,,,0,34,34,39,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,ROOF,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,candle,,,,,,0,35,35,38,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,backpack,,,,,,0,36,36,11,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,mirror,,,,,,0,37,37,24,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,PILLS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,crown,,,,,,0,38,38,18,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,anchor,,,,,,0,39,39,34,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,carrot,,,,,,0,40,40,33,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,windmill,,,,,,0,41,41,47,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,frame,,,,,,0,42,42,8,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,LOTS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,salt,,,,,,0,43,43,42,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,helmet,,,,,,0,44,44,3,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cathedral,,,,,,0,45,45,25,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,wheel,,,,,,0,46,46,49,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,dice,,,,,,0,47,47,36,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,mirror,,,,,,0,48,48,54,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,SERIES,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,coin,,,,,,0,49,49,46,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,YEAR,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,hanger,,,,,,0,50,50,21,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,microphone,,,,,,0,51,51,32,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,TOILET,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,megaphone,,,,,,0,52,52,12,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,daisy,,,,,,0,53,53,10,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,HONEY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,suitcase,,,,,,0,54,54,44,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_42.png,BOYS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,pear,,,,,,0,55,55,55,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,rug,,,,,,0,56,56,14,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,HONEY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,gorilla,,,,,,0,57,57,19,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,wheel,,,,,,0,58,58,52,1,6,1,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_296.png,LOTS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,bolt,,,,,,,,,,,1,1,0,0,0,9,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,megaphone,,,,,,,,,,,2,1,0,1,1,12,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,gorilla,,,,,,,,,,,2,1,0,2,2,19,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,bolt,,,,,,,,,,,6,1,0,3,3,57,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,calendar,,,,,,,,,,,3,1,0,4,4,22,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_469.png,AGENT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,stool,,,,,,,,,,,2,1,0,5,5,16,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,coin,,,,,,,,,,,3,1,0,6,6,28,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,spoon,,,,,,,,,,,3,1,0,7,7,26,1,,,,,,
,,K,15.014,0,,,,,,stimuli/images/PICTURE_32.png,KIND,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,crown,,,,,,,,,,,4,1,0,8,8,35,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,ring,,,,,,,,,,,6,1,0,9,9,50,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_327.png,SERIES,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,helmet,,,,,,,,,,,1,1,0,10,10,3,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_85.png,TOILET,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,diamond,,,,,,,,,,,5,1,0,11,11,48,1,,,,,,
,,Y,15.011,0,,,,,,stimuli/images/PICTURE_405.png,YEAR,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,anchor,,,,,,,,,,,4,1,0,12,12,34,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,calendar,,,,,,,,,,,6,1,0,13,13,59,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_675.png,SALE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,windmill,,,,,,,,,,,5,1,0,14,14,47,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,rug,,,,,,,,,,,1,1,0,15,15,6,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,HONEY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,suitcase,,,,,,,,,,,5,1,0,16,16,44,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,salt,,,,,,,,,,,5,1,0,17,17,42,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_380.png,CANDY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,gorilla,,,,,,,,,,,1,1,0,18,18,0,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,mirror,,,,,,,,,,,6,1,0,19,19,54,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,candle,,,,,,,,,,,6,1,0,20,20,51,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_340.png,LETTER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,mirror,,,,,,,,,,,3,1,0,21,21,24,1,,,,,,
,,G,15.058,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cap,,,,,,,,,,,4,1,0,22,22,30,1,,,,,,
,,?,5.871,0,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,dice,,,,,,,,,,,4,1,0,23,23,36,1,,,,,,
,,F,15.439,0,,,,,,stimuli/images/PICTURE_403.png,WRITER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cathedral,,,,,,,,,,,4,1,0,24,24,31,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,anchor,,,,,,,,,,,3,1,0,25,25,23,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_449.png,DUDE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,bench,,,,,,,,,,,2,1,0,26,26,17,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,peg,,,,,,,,,,,6,1,0,27,27,53,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_403.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cathedral,,,,,,,,,,,5,1,0,28,28,40,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_383.png,SERIES,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,coin,,,,,,,,,,,5,1,0,29,29,46,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_708.png,RECORD,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,monkey,,,,,,,,,,,6,1,0,30,30,58,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_85.png,NATION,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,diamond,,,,,,,,,,,1,1,0,31,31,5,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,wheel,,,,,,,,,,,5,1,0,32,32,49,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,kettle,,,,,,,,,,,3,1,0,33,33,27,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_654.png,MONTH,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,pencil,,,,,,,,,,,3,1,0,34,34,29,1,,,,,,
,,?,8.81,0,,,,,,stimuli/images/PICTURE_285.png,LIFE,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,carrot,,,,,,,,,,,4,1,0,35,35,33,1,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,daisy,,,,,,,,,,,2,1,0,36,36,10,1,,,,,,
,,D,15.01,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,aeroplane,,,,,,,,,,,4,1,0,37,37,39,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_403.png,TOILET,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,cathedral,,,,,,,,,,,3,1,0,38,38,25,1,,,,,,
,,B,15.013,0,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,microphone,,,,,,,,,,,4,1,0,39,39,32,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,BOYS,5d4cdc63ec9aa0000112ae43,23/10/1985,2020-08-27_13h27.29.317,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ece295b81824ca8736b6,4,,,,,,suitcase,,,,,,,,,,,1,1,0,40,40,1,1,,,,,,
